framework,control_id,control_ref,control_family,rule_id,name,domain,severity,evidence_mode,evidence_type,path
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-repo-public-all-dependabot-security-updates-disabled,GitHub Dependabot security updates Disabled For Public All,github,high,cel,github_repository_security_configuration,policies/github/github-secops-repo-public-all-dependabot-security-updates-disabled.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-repo-public-fork,GitHub Public fork should have a maintainer-approved exposure exception,github,medium,cel,github_repository_posture,policies/github/github-secops-repo-public-fork.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-repo-public-fork-dependabot-security-updates-disabled,GitHub Dependabot security updates Disabled For Public Fork,github,high,cel,github_repository_security_configuration,policies/github/github-secops-repo-public-fork-dependabot-security-updates-disabled.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-repo-public-non-archived,GitHub Public non-archived repository requires explicit exposure review,github,high,cel,github_repository_posture,policies/github/github-secops-repo-public-non-archived.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-repo-public-primary-dependabot-security-updates-disabled,GitHub Dependabot security updates Disabled For Public Primary,github,high,cel,github_repository_security_configuration,policies/github/github-secops-repo-public-primary-dependabot-security-updates-disabled.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-runner-active-default-group,GitHub Active Self-hosted Runner In Default Group,github,high,cel,github_self_hosted_runner,policies/github/github-secops-runner-active-default-group.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-runner-host-not-trusted,GitHub Self-hosted Runner Host Not Trusted,github,high,cel,github_self_hosted_runner,policies/github/github-secops-runner-host-not-trusted.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-runner-not-ephemeral,GitHub Self-hosted Runner Not Ephemeral,github,high,cel,github_self_hosted_runner,policies/github/github-secops-runner-not-ephemeral.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-runner-org-scoped,GitHub Org-scoped Self-hosted Runner,github,high,cel,github_self_hosted_runner,policies/github/github-secops-runner-org-scoped.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-runner-registered,GitHub Self-hosted Runner Registered,github,medium,cel,github_self_hosted_runner,policies/github/github-secops-runner-registered.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-runner-repo-scoped,GitHub Repo-scoped Self-hosted Runner,github,medium,cel,github_self_hosted_runner,policies/github/github-secops-runner-repo-scoped.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secops-runner-untrusted-host,GitHub Self-hosted Runner On Untrusted Host,github,critical,cel,github_self_hosted_runner,policies/github/github-secops-runner-untrusted-host.yaml
NIST 800-53 r5,SR-4,NIST 800-53 r5 SR-4,NIST 800-53 r5 SR Supply Chain Risk Management,github-secret-push-protection-disabled,Github Secret Push Protection Disabled,github,medium,cel,source_control_governance,policies/github/github-secret-push-protection-disabled.yaml
NIST 800-53 r5,SR-6,NIST 800-53 r5 SR-6,NIST 800-53 r5 SR Supply Chain Risk Management,vendor-security-review-complete,Vendor Security Review Completed,vendor,high,cel,third_party_risk,policies/vendor/vendor-security-review.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-api-gateway-no-authorization,AWS API Gateway No Authorization,api,high,cel,application_access_control,policies/api/aws-api-gateway-no-auth.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-bedrock-custom-model-public,AWS Bedrock Custom Model Public Access,ai,critical,cel,ai_governance,policies/ai/aws-bedrock-model-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-codebuild-public-trigger,CodeBuild Project with Public Webhook,aws,high,cel,cloud_configuration,policies/aws/aws-codebuild-public-trigger.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ec2-ami-not-public,EC2 AMI Not Public,aws,critical,cel,cloud_configuration,policies/aws/aws-ec2-ami-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ec2-ebs-snapshot-not-public,EBS Snapshot Not Public,aws,critical,cel,cloud_configuration,policies/aws/aws-ec2-ebs-snapshot-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ec2-internet-facing-iam,Internet-Facing EC2 with Privileged IAM Role,aws,critical,cel,cloud_configuration,policies/aws/aws-ec2-internet-facing-iam.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ec2-public-ip-rdp,EC2 Public IP with RDP Exposed,aws,critical,cel,cloud_configuration,policies/aws/aws-ec2-public-ip-rdp.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ec2-public-ip-ssh,EC2 Public IP with SSH Exposed,aws,critical,cel,cloud_configuration,policies/aws/aws-ec2-public-ip-ssh.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ec2-public-ports-restricted,EC2 Instance Public Ports Restricted,aws,critical,cel,cloud_configuration,policies/aws/aws-ec2-public-ports-restricted.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ec2-sg-no-all-traffic-ingress,Security Group No All Traffic Ingress,aws,critical,cel,cloud_configuration,policies/aws/aws-ec2-sg-all-traffic.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ecr-public-repository,ECR Public Repository,aws,high,cel,cloud_configuration,policies/aws/aws-ecr-public-repository.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-ecs-secrets-in-env-vars,ECS Task Secrets in Environment Variables,aws,high,cel,cloud_configuration,policies/aws/aws-ecs-secrets-env.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-eks-public-endpoint-disabled,EKS Public Endpoint Disabled,aws,high,cel,cloud_configuration,policies/aws/aws-eks-public-endpoint.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-elasticache-public,ElastiCache Cluster in Public Subnet,aws,high,cel,cloud_configuration,policies/aws/aws-elasticache-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-elb-internet-facing-no-waf,Internet-Facing ALB Without WAF,aws,high,cel,cloud_configuration,policies/aws/aws-elb-internet-facing-no-waf.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-lambda-not-publicly-accessible,Lambda Not Publicly Accessible,aws,high,cel,cloud_configuration,policies/aws/aws-lambda-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-lambda-secrets-in-env-vars,Lambda Secrets in Environment Variables,aws,high,cel,cloud_configuration,policies/aws/aws-lambda-secrets-env.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-opensearch-public,OpenSearch Domain Publicly Accessible,aws,critical,cel,cloud_configuration,policies/aws/aws-opensearch-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-rds-no-public-access,RDS No Public Access,aws,critical,cel,cloud_configuration,policies/aws/aws-rds-public-access.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-rds-public-snapshot,AWS RDS Public Snapshot,dspm,critical,cel,data_security_posture,policies/dspm/aws-rds-public-snapshot.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-redshift-public,Redshift Cluster Publicly Accessible,aws,critical,cel,cloud_configuration,policies/aws/aws-redshift-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-s3-bucket-cleartext-key,S3 Bucket Contains Potential Credentials,aws,high,cel,cloud_configuration,policies/aws/aws-s3-bucket-cleartext-key.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-s3-bucket-no-public-access,S3 Bucket Public Access,aws,critical,cel,cloud_configuration,policies/aws/aws-s3-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-s3-bucket-policy-public,S3 Bucket Policy Allows Public Access,aws,critical,cel,cloud_configuration,policies/aws/aws-s3-bucket-policy-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-s3-public-write,S3 Bucket Allows Public Write Access,aws,critical,cel,cloud_configuration,policies/aws/aws-s3-public-write.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-sagemaker-model-artifact-public,AWS SageMaker Model Artifact Public,ai,critical,cel,ai_governance,policies/ai/aws-sagemaker-model-artifact-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-sagemaker-notebook-internet-access,SageMaker Notebook Direct Internet Access,ai,high,cel,ai_governance,policies/ai/aws-sagemaker-notebook-internet.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-sns-public-access,SNS Topic Allows Public Access,aws,high,cel,cloud_configuration,policies/aws/aws-sns-public-access.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,aws-sqs-public-access,SQS Queue Allows Public Access,aws,high,cel,cloud_configuration,policies/aws/aws-sqs-public-access.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-cosmosdb-public,CosmosDB Public Network Access Enabled,azure,high,cel,cloud_configuration,policies/azure/azure-cosmosdb-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-cosmosdb-public-access,Azure Cosmos DB Public Access,dspm,high,cel,data_security_posture,policies/dspm/azure-cosmos-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-ml-workspace-public-network,Azure ML Workspace Public Network Access,ai,high,cel,ai_governance,policies/ai/azure-ml-workspace-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-nsg-admin-port,NSG Allows Admin Ports from Internet,azure,high,cel,cloud_configuration,policies/azure/azure-nsg-admin-port.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-nsg-restrict-ssh,NSG SSH Restriction,azure,high,cel,cloud_configuration,policies/azure/azure-nsg-ssh.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-openai-public-network,Azure OpenAI Public Network Access,ai,high,cel,ai_governance,policies/ai/azure-openai-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-sql-public-network-access,Azure SQL Public Network Access,dspm,high,cel,data_security_posture,policies/dspm/azure-sql-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-sqlserver-public,Azure SQL Server Allows All Azure IPs,azure,high,cel,cloud_configuration,policies/azure/azure-sqlserver-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-storage-blob-public-access-disabled,Azure Storage Blob Public Access Disabled,azure,high,cel,cloud_configuration,policies/azure/azure-storage-blob-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-storage-public-write,Azure Storage Container Allows Public Write,azure,critical,cel,cloud_configuration,policies/azure/azure-storage-public-write.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-storage-secrets-artifact,Azure Storage Contains Credential Artifacts,azure,high,cel,cloud_configuration,policies/azure/azure-storage-secrets.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-vm-public-ip-rdp,Azure VM Public IP with RDP Exposed,azure,critical,cel,cloud_configuration,policies/azure/azure-vm-public-ip-rdp.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,azure-vm-public-ip-ssh,Azure VM Public IP with SSH Exposed,azure,critical,cel,cloud_configuration,policies/azure/azure-vm-public-ip-ssh.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,bucket-public-large-files,Publicly readable bucket contains large log and data files,cerebro,high,cel,attack_path_context,policies/cerebro/bucket-public-large-files.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,bucket-public-low-exposure,Publicly readable non-empty bucket with low exposure level,cerebro,medium,cel,attack_path_context,policies/cerebro/bucket-public-low-exposure.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,container-host-network,Container Host Network Disabled,container,high,query,workload_configuration,policies/container/container-host-network.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,cve-2023-20867,Publicly exposed VM vulnerable to CVE-2023-20867 (VMware ESXi backdoor vulnerability),cerebro,critical,cel,attack_path_context,policies/cerebro/cve-2023-20867.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,cve-2023-4863,Publicly exposed VM vulnerable to CVE-2023-4863 (WebP vulnerability),cerebro,critical,cel,attack_path_context,policies/cerebro/cve-2023-4863.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,cve-2024-6387,Publicly exposed VM vulnerable to CVE-2024-6387 (RCE vulnerabilities in OpenSSH),cerebro,critical,cel,attack_path_context,policies/cerebro/cve-2024-6387.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,db-public-access,Database Public Access Disabled,database,critical,query,data_store_configuration,policies/database/db-public-access.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,efs-public-subnet,AWS EFS mount target associated with a public subnet,cerebro,high,cel,attack_path_context,policies/cerebro/efs-public-subnet.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-bigquery-public,BigQuery Dataset Publicly Accessible,gcp,critical,cel,cloud_configuration,policies/gcp/gcp-bigquery-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-bigquery-public-dataset,GCP BigQuery Public Dataset,dspm,critical,cel,data_security_posture,policies/dspm/gcp-bigquery-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-bucket-public-write,GCS Bucket Allows Public Write Access,gcp,critical,cel,cloud_configuration,policies/gcp/gcp-bucket-public-write.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-bucket-secrets,GCS Bucket Contains Potential Credentials,gcp,high,cel,cloud_configuration,policies/gcp/gcp-bucket-secrets.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-cloudsql-no-public-ip,Cloud SQL Public IP,gcp,high,cel,cloud_configuration,policies/gcp/gcp-cloudsql-public.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-compute-no-public-ip,Compute Instance Public IP,gcp,high,cel,cloud_configuration,policies/gcp/gcp-compute-public-ip.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-compute-public-ssh,GCP Instance Public IP with SSH Exposed,gcp,critical,cel,cloud_configuration,policies/gcp/gcp-compute-public-ssh.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-gke-private-cluster,GKE Private Cluster,gcp,high,cel,cloud_configuration,policies/gcp/gcp-gke-private-cluster.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-iam-binding-no-allUsers,GCP IAM Binding No allUsers,gcp,critical,cel,cloud_configuration,policies/gcp/gcp-iam-binding-allUsers.yaml
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,gcp-kms-public,KMS Key Publicly Accessible,gcp,critical,cel,cloud_configuration,policies/gcp/gcp-kms-public.yaml
